id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
1Xf4sNtMKc1xiUhuIPAUg2,0.995,0.388,0.00269,0.869,0.063,-32.97,0.0516,63.386,0.0397
1xfFPJdRjgDAaMcDgbXwyh,0.147,0.776,0.388,0,0.394,-9.143,0.282,75.01,0.294
1xFKRN7Dx8KP8zdg7zs7XN,0.0034,0.279,0.772,0.0079,0.137,-8.083,0.0559,129.681,0.102
1xFliXOpcu7E89AsDAZ7JV,0.0704,0.689,0.677,0,0.0877,-6.36,0.0326,153.919,0.259
1XfWVmYXxDmmy7SybdfN5N,0.636,0.597,0.417,0,0.153,-11.454,0.0332,133.464,0.456
1xg1yGPy1Y3YUf44s6TB1o,0.579,0.534,0.543,0,0.112,-6.857,0.0245,78.996,0.418
1xGkvw8sTnDujVFcMN6zvc,0.385,0.458,0.355,2.99E-05,0.413,-13.198,0.0313,75.728,0.393
1xgN9KBVVoTNygpYjpXnvH,0.0833,0.754,0.65,0,0.177,-6.046,0.0316,104.023,0.924
1XgpK29CGGjZnxPYkiRbh4,0.0317,0.798,0.809,0,0.214,-6.152,0.0839,90.006,0.471
1XgQtMoo2drLvh0qRHMvJB,0.954,0.164,0.0798,0.653,0.41,-20.671,0.0414,101.995,0.0398
1XHFob24QklIXtLRopKirJ,0.0354,0.905,0.945,0.00529,0.0707,-2.63,0.137,131.597,0.944
1xI7M6PDSXLll1dt9j2snA,0.0177,0.493,0.79,0,0.322,-5.238,0.0435,142.42,0.326
1xicvSO4CJ2ymqYgpk7DFh,0.442,0.553,0.546,0.000514,0.167,-7.459,0.0341,118.215,0.7
1XiP8qRiHsx2wQPSmsLp7W,0.033,0.273,0.321,0.00571,0.705,-16.604,0.0449,133.267,0.285
1xIxMz1sNQ4b6svH1GuTtF,0.0867,0.713,0.647,0,0.636,-8.22,0.439,94.036,0.694
1xJ8RjDucztPOKB0ek95tf,0.00849,0.578,0.37,0.00937,0.131,-13.379,0.0506,96.243,0.0635
1XJ93XskwJf7PCyIVLbNBt,0.571,0.803,0.384,0,0.194,-6.522,0.179,141.924,0.503
1xjL0J6RyY2UzH39hFgakW,0.978,0.19,0.0144,0.193,0.0646,-35.651,0.0443,59.176,0.0542
1xJLQoKNFFJckvdOMxZeUw,0.445,0.31,0.442,0,0.149,-11.974,0.0357,176.184,0.508
1XjPTbOPJvd2zYbaSyHQlM,0.958,0.585,0.32,9.94E-05,0.194,-12.961,0.0506,116.47,0.201
1XJQ7xI6jzcZybuHemxsPP,0.403,0.559,0.443,0.000183,0.141,-6.52,0.0259,67.05,0.264
1xjR98caFMyxOlXkvj56ZK,0.383,0.378,0.269,7.97E-06,0.132,-13.271,0.0294,115.682,0.129
1xJuHBhFgFMABE5SvES1Bk,0.871,0.352,0.22,0.0206,0.656,-15.339,0.0267,97.126,0.445
1XjUvJv6w3aTu8o6XszTHS,0.157,0.688,0.487,0.00304,0.0488,-8.256,0.174,146.035,0.926
1xKEI3TDR1NjJSgAlC384x,0.67,0.914,0.465,0,0.222,-11.406,0.0618,110.205,0.932
1xkOg49ZxldiM1ioIudwUS,0.388,0.755,0.842,0.541,0.105,-7.293,0.129,123.203,0.798
1xKQbqQtQWrtQS47fUJBtl,0.263,0.443,0.727,0.000141,0.169,-7.951,0.145,160.82,0.566
1xKrHVZW1NOH7WknHNvW8j,0.00527,0.21,0.84,0.00117,0.265,-4.053,0.109,178.905,0.618
1XlDNpWy8dyEljyRd0RC2J,0.000208,0.769,0.959,0.631,0.331,-8.717,0.0634,116.168,0.893
1XLDwj2XXXNPOJvpvjHOas,0.00129,0.564,0.834,0,0.886,-6.978,0.0384,93.906,0.534
1xLiOXTkAetjRqmPQwELn4,0.671,0.599,0.34,0.000107,0.094,-12.081,0.0418,120.301,0.346
1xlyVmdCo5lMRIzuMlAUF7,0.958,0.49,0.0671,0.000968,0.109,-15.671,0.0401,125.401,0.166
1Xm9CQRcJbOgTCpKCpS9s5,0.14,0.688,0.634,0.000263,0.253,-10.443,0.0929,88.018,0.561
1xmlUIXOY0Qci8z0hKv9mD,0.0144,0.534,0.976,0.000621,0.085,-4.201,0.0425,90.471,0.961
1xNmF1Uep5OGutizZSbKvd,0.0108,0.316,0.499,1.81E-05,0.126,-7.899,0.0298,174.782,0.403
1XnPVbzLhuBv0sHaCTgyoi,0.379,0.476,0.706,0.000242,0.877,-7.839,0.0289,114.858,0.368
1xns0tyPRpOrODwND6ELTF,0.65,0.338,0.251,0.019,0.269,-17.826,0.036,183.015,0.587
1xNs13B9mPPXxBpzDO8zy9,0.394,0.626,0.542,0.0174,0.141,-9.905,0.0265,104.008,0.965
1Xo5IcDLNOEpcB1RM4mBNF,0.00674,0.467,0.857,0.000391,0.45,-6.66,0.0366,111.001,0.236
1xOeApF92TpNLyAdg933F3,0.444,0.23,0.337,0.963,0.458,-10.594,0.0505,130.724,0.0495
1xOg7vIYRYGadPyhY8jFJi,0.0171,0.833,0.481,0,0.0843,-8.17,0.264,78.029,0.822
1xoH8wFRhxNTCD6Bc7E8V2,0.976,0.329,0.0794,0.00169,0.0921,-21.259,0.0335,71.252,0.0376
1XoPQ4K8MELMgtW5VVgXfN,0.165,0.664,0.57,0,0.309,-11.544,0.0457,138.875,0.334
1xOXXYh6lTW8laxlW7JP2J,0.159,0.579,0.872,0,0.0935,-6.126,0.159,76.214,0.761
1xPec5BN0Zxv77zrWKq43S,0.901,0.543,0.775,0.902,0.258,-17.616,0.052,106.018,0.0222
1XPfk40ydaHjxLcl4999Ci,0.511,0.774,0.807,0.9,0.42,-9.398,0.0359,114.338,0.968
1XPta4VLT78HQnVFd1hlsK,2.53E-05,0.476,0.855,0.69,0.049,-6.046,0.0265,82.955,0.408
1xpXnpIpuvzpx9jz15baJF,0.411,0.673,0.395,0.00546,0.122,-8.639,0.123,170.074,0.137
1xq57PikDPbkU2M1WK4unF,0.117,0.774,0.587,0,0.133,-4.65,0.0326,99.986,0.943
1XQJMzytCX3eIyk936dUpc,0.0423,0.683,0.625,0.465,0.204,-9.823,0.12,82.095,0.73
1xQZtbipNLyP0e0hihE5F5,0.033,0.489,0.748,0,0.144,-5.488,0.0311,147.998,0.385
1XRA4Tjb2YrcQU5ThDllCw,0.803,0.703,0.753,0,0.0997,-11.783,0.135,177.162,0.921
1XRgIKC5TPwo7nWGyKqgG0,0.0232,0.89,0.633,0.000343,0.0993,-5.475,0.168,139.948,0.425
1Xrlr0CvpV1dFakpGJDzLI,0.965,0.677,0.0942,0.826,0.119,-20.717,0.0544,123.915,0.419
1xRMv35mDXeGM1K03Rb1zW,0.062,0.766,0.752,0.000176,0.11,-7.231,0.0856,153.115,0.947
1XrSjpNe49IiygZfzb74pk,0.172,0.526,0.877,0.0108,0.223,-4.369,0.033,145.568,0.436
1XS0Gyb2YyUgoxa8O67emr,0.00854,0.662,0.942,0,0.117,-3.631,0.072,133.03,0.787
1XS5vGKquDNjxU6gLQcKd2,0.969,0.539,0.297,0.833,0.0686,-10.684,0.0715,171.123,0.609
1xsGrsVJwG9zel8pefzVeo,0.142,0.641,0.485,0,0.0997,-8.127,0.0328,126.103,0.229
1xShPgQbOUa98avWJQFDBY,0.0112,0.637,0.682,0.0234,0.0473,-11.625,0.0366,129.983,0.714
1XShVicocgCeGOxDAtHSAN,0.446,0.622,0.702,0,0.101,-5.391,0.0524,78.513,0.611
1XsN9Flu0VvZpXmrkBtZGt,0.0097,0.486,0.623,3.40E-05,0.178,-5.07,0.0309,89.454,0.275
1xssV4LrsJvSHX5srnhcXa,0.738,0.436,0.363,0.525,0.0686,-12.313,0.0312,104.999,0.04
1Xsxp1SEOxuMzjrFZhtw8u,0.0923,0.674,0.81,4.74E-05,0.11,-5.117,0.0378,94.995,0.391
1XT5kxg6Tk0ukCO2vBQN4v,0.0143,0.632,0.893,5.24E-06,0.0741,-6.04,0.0455,149.97,0.773
1xT8auZdc8Rksi7RSGZoax,0.0173,0.673,0.626,1.70E-05,0.0676,-5.921,0.0428,155.997,0.726
1XTGyfJeMiZXrZ1W3NolcB,0.0125,0.575,0.857,0.00229,0.145,-3.961,0.155,117.413,0.623
1xthhWTb2LhrpSK0rX9rQn,0.513,0.641,0.594,1.09E-06,0.059,-8.29,0.0352,137.875,0.887
1xTlKISiuPabtjwJe3aPEy,0.61,0.242,0.421,0,0.195,-10.346,0.0468,71.897,0.316
1XU8WnwGs6oqpt1qicvw34,0.758,0.325,0.362,0,0.118,-10.011,0.061,85.885,0.158
1xu91y5jf13yxAssdfsbPt,0.698,0.445,0.34,0,0.138,-7.942,0.0518,116.826,0.177
1XuccRABkfUVB4FjSVhjL1,0.664,0.318,0.303,0.000223,0.113,-15.572,0.0302,174.254,0.226
1xUJ1mdLAysxNBtO9w3J2g,0.836,0.525,0.222,0.0799,0.051,-11.065,0.0373,156.364,0.645
1Xunvmk47Mju6oZlgzm2Ty,0.000862,0.926,0.453,5.95E-05,0.124,-5.921,0.109,138.004,0.393
1xUQwXDDKW79z7GRUt2vMW,0.0315,0.9,0.488,0,0.101,-6.371,0.274,83.498,0.679
1XuxuKDo4tsvLybXZjYcym,0.291,0.682,0.483,0.000465,0.172,-9.423,0.0279,104.654,0.271
1xuYajTJZh8zZrPRmUaagf,0.59,0.691,0.805,0,0.0975,-6.81,0.0947,142.503,0.866
1xVF9wZZ87uAz0bw6jT4sH,0.952,0.455,0.179,0.00056,0.106,-12.938,0.0389,73.698,0.12
1xVFaPYfDW40ryMq0IdQlF,0.391,0.303,0.323,3.00E-06,0.295,-16.144,0.0568,185.842,0.228
1XvMlowIHtiLoMd0rH8vHz,1.20E-05,0.28,0.947,0.0127,0.16,-4.373,0.125,97.232,0.411
1XvT8u1KR1hd38SVQiuTAV,0.0507,0.731,0.713,0,0.867,-6.442,0.262,84.488,0.732
1xvtgNKtzZwOeLDkxgMzav,0.662,0.341,0.0848,4.77E-06,0.543,-23.807,0.0389,80.011,0.293
1XWcdNQvGrX32fH09CwuWI,0.226,0.82,0.599,0.0489,0.105,-9.796,0.141,137.022,0.356
1Xwh83YOFQARZ3QXscP123,0.346,0.417,0.349,0,0.0963,-11.984,0.0285,145.505,0.198
1xWH8zYtDeS9mW1JJG23VZ,0.375,0.831,0.485,1.47E-05,0.118,-6.677,0.15,80.022,0.622
1XWvnO1jAnW8izUOczEdZu,0.37,0.645,0.585,0.742,0.0744,-9.493,0.0339,143.932,0.495
1xx51TVDxKGv9XAAFc7gzd,0.88,0.434,0.232,1.93E-05,0.14,-12.985,0.0321,98.624,0.432
1XXl9pl7ObojHbyJetY75n,0.87,0.611,0.198,0.000432,0.109,-16.525,0.0285,77.301,0.412
1XxRYmDKuABtbtCozx3pA2,0.377,0.738,0.43,1.03E-05,0.0945,-9.749,0.0295,114.992,0.374
1XxUDJp9zsjd6tBSvE3la4,0.0178,0.276,0.639,0,0.292,-11.674,0.0471,186.502,0.643
1xYDQddf1bZCs4jQCQRRtG,0.969,0.72,0.111,0.0124,0.117,-12.782,0.035,104.095,0.429
1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,0.567,0,0.135,-3.738,0.0628,150.009,0.113
1XYX4JnSULbKGCi5uSjeJy,0.87,0.436,0.244,0.000371,0.102,-19.096,0.0339,145.42,0.359
1xzBco0xcoJEDXktl7Jxrr,0.194,0.729,0.625,0.00986,0.248,-5.266,0.0315,146.034,0.261
1XzBdOBFTx1gFw3v0KKVpK,0.953,0.271,0.0838,0.944,0.0973,-20.414,0.0402,110.185,0.0373
1XzeUXHiKRf6YWY8O4FXBB,0.651,0.567,0.773,0.00127,0.0869,-6.534,0.0283,104.359,0.37
1XzLKSRF9ywZdDecYNQm4I,0.104,0.706,0.705,0.156,0.0285,-9.33,0.101,130.539,0.968
1XZrMIHtCVJPqK29Mzm44G,0.00236,0.537,0.847,1.16E-06,0.0844,-5.208,0.0383,106.055,0.459
1y0dCSnMEyWNQVHHMoElah,0.29,0.714,0.458,0.00112,0.0512,-11.882,0.027,99.446,0.961
1Y13csEpu3TK5gQdzGLrd8,0.00114,0.579,0.812,0.00333,0.115,-6.509,0.0693,152.002,0.278
1Y2ExJJ9Dmb9po8K0ybSj3,0.266,0.358,0.889,1.48E-05,0.172,-8.045,0.336,85.619,0.665
1y2lftzUk7w4olG8Nr5se4,0.744,0.422,0.48,0.596,0.369,-12.823,0.268,77.333,0.262
1Y2wM5iV2YULWZKFrWwQLf,7.27E-06,0.484,0.995,0.00198,0.208,-3.892,0.238,150.04,0.0436
1Y373MqadDRtclJNdnUXVc,4.52E-05,0.415,0.658,0.000735,0.176,-12.051,0.0696,163.015,0.45
1y3bE5i57eUm3hfLAc7h08,0.0163,0.54,0.761,0,0.0941,-5.339,0.0372,100.008,0.147
1y3Ml1b1c4v3ZdpbWLKD1F,0.0133,0.468,0.961,0,0.331,-1.434,0.0727,94.646,0.354
1y3PhboJrxMNOpLxkMsTiM,0.91,0.442,0.364,0.0126,0.123,-12.468,0.0468,124.115,0.389
1y4DhcvrqUzufls8RQaRfN,0.145,0.575,0.58,0.0203,0.186,-8.99,0.0276,97.031,0.856
1y4eb6hmAvsqlDOl3fx9kk,7.95E-05,0.706,0.841,0,0.0688,-3.956,0.0418,132.032,0.861
1y4wfSe5L3afercd7sYE1K,0.0104,0.67,0.788,0,0.492,-7.426,0.274,80.032,0.522
1Y4YTkmEPJradjnnyTD5TR,0.622,0.642,0.607,0.000844,0.12,-11.684,0.0375,126.71,0.772
1Y4ZdPOOgCUhBcKZOrUFiS,0.41,0.619,0.87,1.37E-06,0.0571,-4.956,0.501,188.772,0.94
1y58wFuYYnVsCnY8DsOELY,0.219,0.795,0.587,0,0.0486,-5.731,0.0362,83.111,0.723
1y5V5qja332UyMeUurFhDS,0.00724,0.551,0.882,1.13E-05,0.322,-6.808,0.0454,166.403,0.888
1Y5wYXgX9dHwSKZdQNHEhV,0.941,0.612,0.297,1.45E-06,0.109,-7.571,0.0308,99.937,0.46
1Y5x0fSVMQu4PZnhXbC8q5,6.48E-05,0.528,0.954,0.000232,0.13,-6.604,0.0888,162,0.632
1Y6Dv0tWYUP3Za2Es9FUL2,0.218,0.539,0.609,0.111,0.115,-9.397,0.0622,95.347,0.488
1y6MO9mVEUluMcI4RaIlGR,0.000912,0.563,0.924,0.578,0.0351,-2.703,0.0411,119.084,0.257
1Y8L4hT9CDJH6ROK2XGxgO,0.566,0.683,0.311,0.0372,0.113,-13.54,0.0343,116.958,0.404
1y93GivWNLkNwZafKo4CjY,0.351,0.704,0.657,0.0259,0.0888,-8.245,0.0282,136.07,0.515
1y94LxK8YjT2a6SfAw9KWY,0.0862,0.277,0.633,0.00182,0.0647,-7.709,0.0374,135.352,0.345
1y9iSAufFmLrfXuYMTnV4T,0.00441,0.207,0.878,0.421,0.341,-7.212,0.0449,89.969,0.138
1y9jnUTgn4u8RzybqK8WFT,0.189,0.716,0.684,0,0.104,-3.052,0.0339,114.058,0.638
1YAaQWEJKr9sZ5ZAQAHSPI,0.618,0.603,0.293,1.18E-06,0.109,-12.984,0.0312,135.169,0.556
1yACRKAwlXWhXXFUSkvzhD,0.00408,0.541,0.77,0,0.117,-4.17,0.0354,96.013,0.215
1yAHdK6lHqZNV1TsN9xjF1,0.0213,0.846,0.617,0,0.128,-5.706,0.23,131.956,0.45
1YAk839AZQjTDp7vT0f3Tm,0.0421,0.463,0.742,4.69E-06,0.331,-6.143,0.0396,169.93,0.425
1YaVmBh7EAeR54FIjuFcb5,0.0185,0.605,0.902,1.01E-06,0.0534,-5.406,0.0511,132.612,0.875
1YAXrOLk7EGfv1tlSnGOqi,0.405,0.739,0.758,5.18E-05,0.0808,-6.418,0.103,92.878,0.787
1YaytGS416RQtrGh6HDqAU,0.137,0.494,0.357,0.667,0.131,-17.063,0.0343,95.031,0.292
1YBAEaeCVt5DvgEF47vRX0,0.977,0.205,0.193,1.42E-05,0.0869,-16.777,0.0514,65.946,0.0665
1yBD8MNoNJGajzB5X83p9Z,0.099,0.747,0.528,0,0.0845,-8.267,0.0527,86.964,0.603
1YBkXyn1nlp2SdCdsNkGtS,0.784,0.482,0.0761,0.00038,0.114,-14.57,0.0419,115.309,0.299
1yC2n0cfsyIASjIKD0EZ3H,0.211,0.586,0.818,0,0.0967,-6.207,0.0404,137.771,0.736
1yc53HK08sDab7PDFgnLWk,0.000293,0.366,0.956,0.00447,0.449,-3.725,0.108,104.016,0.159
1YCO0AUl7FJyY0UsDIWUVo,0.818,0.571,0.449,0.688,0.281,-16.077,0.0382,113.165,0.172
1YcOjtjiwwiwlrzmeueQ45,0.0158,0.804,0.57,2.83E-05,0.14,-4.691,0.0343,104.999,0.803
1YCsTFttuHAzgfEWKdOb9K,0.0139,0.927,0.832,2.60E-06,0.0394,-7.665,0.0604,115.384,0.958
1YCt0tIYzY5zNWAF9HkaqG,0.613,0.476,0.652,0.606,0.159,-4.604,0.0258,98.917,0.229
1Yd0HypJ0bzilJS9MBztZZ,0.142,0.74,0.492,0,0.115,-10.237,0.0597,82.033,0.546
1YdbiBOWvFUi6Zko3HXyEG,0.00297,0.518,0.932,0.881,0.268,-4.854,0.134,126.94,0.279
1ydOxBgLmEMfWffu6t4H5x,0.366,0.827,0.613,1.25E-05,0.093,-5.34,0.0621,137.96,0.747
1ydpGKWD5D8tvTHWN8h58q,0.129,0.617,0.962,0.00171,0.511,-5.314,0.0449,131.434,0.968
1yegDiVa8d94H07ga1SLOt,0.991,0.47,0.0296,0.948,0.0976,-25.411,0.0352,89.408,0.184
1yeIxOEFmpQ3qlOb2R3g2m,0.37,0.739,0.523,0.194,0.177,-10.462,0.0303,113.939,0.826
1YekSxsAlGlYvm9zjLsKdh,0.0393,0.691,0.877,0,0.0325,-2.954,0.159,161.935,0.968
1yElfZ8b4weRLt5YFve91c,0.00107,0.611,0.937,0.259,0.347,-6.552,0.0455,121.989,0.392
1yexhSDARSLVvRCBU3wDAm,0.109,0.558,0.524,0,0.17,-10.528,0.0339,123.243,0.727
1yEzWCIc2MUt9Fw1p25YUo,0.00503,0.654,0.903,0,0.0875,-3.117,0.121,124.988,0.659
1yF2tJM1eeMlyTc1OoM48G,0.436,0.453,0.494,0,0.216,-12.039,0.038,94.431,0.777
1yf97yL1ll8FYXC27c9VTw,0.00359,0.584,0.833,3.44E-05,0.169,-5.9,0.041,140.013,0.324
1YF9KXxz9ZFwfe39wUoeeE,0.000352,0.3,0.954,1.44E-06,0.383,-4.242,0.0678,104.085,0.621
1yFz5j1B9TqIVwblu6QSUi,9.81E-06,0.496,0.995,0.000527,0.413,-4.958,0.144,130.007,0.223
1yg7fwwYmx9DQ2TdXUmfpJ,0.58,0.707,0.514,0.000159,0.0953,-8.885,0.0281,86.035,0.524
1yhDPgIPGoe3Bf8wRsK4u7,0.693,0.565,0.446,0,0.469,-9.26,0.0531,140.121,0.266
1YhFtqwcN138S6ng3MT1nN,0.105,0.622,0.932,2.37E-06,0.328,-4.66,0.0498,108.051,0.519
1YhTxDj8Q2I5TsFWx7OQoJ,0.657,0.454,0.284,0.0934,0.108,-15.105,0.0314,79.961,0.24
1YhyOTcVjHe73cm6tYrHkA,0.00333,0.488,0.959,0.0767,0.025,-5.575,0.0758,166.799,0.67
1YI0uK36eupTmw9F8kHysr,0.0745,0.607,0.76,0,0.0595,-5.229,0.0482,88.059,0.805
1YiAY1oCmkFjUabQL9gos4,0.0446,0.476,0.766,0.0053,0.214,-11.435,0.038,137.083,0.68
1yIMrzF45Ven2FzPFAr0Gg,4.65E-05,0.376,0.939,0.00023,0.109,-2.094,0.0781,167.904,0.529
1YIWYzMq84I46LmgX1vpye,0.592,0.658,0.657,9.50E-06,0.08,-7.792,0.0482,157.269,0.888
1yj1ZztSGITJ5Nf4mfH92c,0.00147,0.517,0.877,0,0.208,-3.621,0.0297,150.004,0.616
1yJiE307EBIzOB9kqH1deb,0.000272,0.59,0.77,0.411,0.0811,-12.147,0.0346,132.613,0.737
1yjMycI0QWxYeEjcKSM0HD,0.477,0.711,0.568,2.03E-05,0.0492,-9.247,0.0313,97.794,0.589
1YjoltHfLwCcatHe6xydrm,0.0011,0.654,0.6,0.882,0.0403,-6.174,0.264,130.166,0.406
1yJWqYYDQge60nZKdLyiZU,0.00288,0.396,0.612,4.71E-05,0.233,-8.039,0.0277,146.759,0.241
1yjY7rpaAQvKwpdUliHx0d,0.0098,0.602,0.923,0,0.0561,-3.763,0.044,136.01,0.765
1yK9LISg5uBOOW5bT2Wm0i,0.158,0.496,0.82,0.246,0.13,-5.155,0.112,110.977,0.549
1yKah8BCP3Vgq2tPBOLKL0,0.491,0.321,0.625,5.08E-05,0.345,-5.219,0.0302,107.338,0.777
1yKAqZoi8xWGLCf5vajroL,0.0286,0.202,0.886,0,0.643,-3.805,0.0816,145.781,0.192
1ykbtFnlIjmIFnZ8j6wg6i,0.934,0.131,0.137,0.485,0.087,-20.553,0.0387,78.577,0.0465
1ykeoYm829M4xaOYELmfHi,0.0759,0.663,0.812,0.806,0.0618,-9.3,0.0402,97.127,0.802
1YKj6Yx5bHj15lThWYkKCz,0.846,0.664,0.183,0,0.308,-16.25,0.0362,106.941,0.779
1yKQBy7olMIqRpziyAzf8c,0.728,0.484,0.165,1.19E-06,0.115,-18.568,0.0498,159.174,0.193
1yKu2MhpwzDXXH2tzG6xoa,0.0932,0.693,0.823,0,0.328,-3.761,0.0726,87.904,0.741
1Yl4UBgyoHPgyne7rEsFZp,0.516,0.42,0.726,0,0.0907,-7.113,0.415,76.585,0.316
1YLfaRr3QIW1fF3nvDO0gX,0.17,0.656,0.616,0,0.219,-4.668,0.0392,98.871,0.269
1ylFJOaF7wAgHTeUskuJTT,0.234,0.701,0.829,0,0.071,-4.055,0.0467,95.001,0.562
1YLJVmuzeM2YSUkCCaTNUB,0.0416,0.492,0.81,0.00379,0.117,-5.315,0.0847,149.954,0.245
1YLtWXcHSAqh9n35p7NvVD,0.042,0.599,0.932,0,0.123,-3.371,0.0423,93.991,0.961
1YLxMRyib15FfONoTod5TV,0.99,0.709,0.208,0.796,0.0831,-12.245,0.0828,132.245,0.819
1ylzYcU6FGnuBqqdqqH7QL,0.000858,0.468,0.826,5.01E-06,0.104,-3.701,0.0295,102.817,0.359
1Ym6aMuT5bliaZMC67AmPp,0.048,0.449,0.534,0.0011,0.384,-9.493,0.0494,94.261,0.342
1yM7GIEJ2QniupkEHOyp0a,0.0793,0.719,0.844,0,0.0551,-3.529,0.103,90.951,0.941
1YMBg7rOjxzbya0fPOYfNX,0.495,0.784,0.757,1.18E-06,0.142,-3.912,0.0384,104.996,0.587
1YmF9PvLhIISIANoMLIYGq,0.224,0.469,0.78,0,0.13,-6.49,0.122,125.999,0.444
1YmqAwomMjcSELTuk3qCOj,0.645,0.584,0.429,0.00154,0.113,-6.153,0.0552,82.001,0.162
1YmT3bHeND3IQQ1WLH03jQ,0.426,0.3,0.574,2.27E-05,0.0939,-5.126,0.0316,95.712,0.387
1YNhmLrfv9fOyv7ClZ0Gre,0.302,0.664,0.423,0.00304,0.0731,-10.367,0.0591,61.064,0.533
1ynmMEK1fkyiZ6Z6F3ThEt,0.249,0.653,0.677,0,0.403,-12.244,0.0396,114.37,0.888
1Ynu8t0hylhDY98u5E2KFA,0.889,0.159,0.0851,0.306,0.081,-21.457,0.0386,133.418,0.0407
1YnXY1CPazc1CVZtCRVYgs,0.532,0.586,0.258,0.0273,0.112,-15,0.0357,82.563,0.162
1ynZEpoQPz0ylGFCUx7l9u,0.00754,0.495,0.763,0,0.27,-5.706,0.149,86.67,0.272
1yo16b3u0lptm6Cs7lx4AD,0.00484,0.797,0.582,2.04E-06,0.517,-12.97,0.255,105.974,0.415
1yowMNvS59dTccbZosir2o,0.537,0.384,0.498,0.000112,0.0759,-10.235,0.0313,94.82,0.503
1yp5HJr4YAVZeWqkBfAGH5,0.506,0.866,0.565,0,0.0908,-5.856,0.127,164.991,0.55
1ypaTvlkJjmMeGhFx7D43u,0.794,0.572,0.00834,0,0.274,-26.358,0.0516,107.037,0.58
1YQ7BbJR8HqAolfprvxGKu,0.0531,0.904,0.826,0,0.214,-2.372,0.272,101.35,0.824
1YQIOrrOg1UDqZCGcZWQ0a,0.394,0.637,0.524,6.91E-06,0.129,-11.397,0.0428,80.299,0.82
1yqMgZNrevsWMLWfO2PRp5,0.0212,0.43,0.738,0.00165,0.33,-7.076,0.0375,137.986,0.0944
1Yqovy9hlOeV91IY3Bhcf2,0.0146,0.565,0.857,0,0.0606,-4.519,0.0384,126.072,0.632
1YQWosTIljIvxAgHWTp7KP,0.539,0.454,0.26,0.00078,0.0675,-13.193,0.0401,174.322,0.598
1YqxCr7R5HSOg9s9X137HO,0.251,0.774,0.614,0,0.0605,-4.582,0.0393,129.979,0.193
1yrHbj1OW7ZKz9xbXWyWwJ,0.908,0.725,0.239,0.00675,0.117,-14.325,0.031,115.545,0.435
1YrHyDbH17btvI2rFTkbCQ,0.00954,0.863,0.771,0,0.288,-2.77,0.19,95.029,0.812
1YrnDTqvcnUKxAIeXyaEmU,0.000854,0.398,0.93,0.121,0.0874,-6.76,0.0615,190.818,0.725
1ysAvOdJgUjc6CqOQxepaz,0.305,0.734,0.429,0,0.0659,-6.511,0.16,83.021,0.372
1Ysc1uDZtf430TGavoS1j4,0.433,0.685,0.621,0,0.607,-8.442,0.361,128.906,0.538
1yshNtExWJOfvjfvUqGcnu,0.000515,0.84,0.714,0.0479,0.408,-7.031,0.212,93.998,0.34
1ysnRT9HsoP7HPnAZ88RoK,0.953,0.51,0.182,0.905,0.105,-20.375,0.0816,149.045,0.682
1yStBw3HI2pnjbO3ihq33N,0.173,0.4,0.915,0.345,0.317,-4.64,0.0306,94.804,0.742
1YT1SmwIfoIk0BYX0SMKp0,0.986,0.172,0.0857,0.000278,0.0972,-17.69,0.0491,77.834,0.0496
1yTfczdv9qGCfJpZF3y4yQ,0.0939,0.725,0.594,0,0.22,-5.243,0.0496,91.794,0.25
1yTQ39my3MoNROlFw3RDNy,0.0149,0.726,0.679,1.49E-06,0.0837,-6.219,0.0473,107.02,0.751
1yttad0Kae5LQeuBdIaOKQ,0.137,0.636,0.631,0,0.0988,-6.859,0.208,140.726,0.578
1YTx4scjuDF6L12gH9zsWt,0.987,0.441,0.429,0.9,0.121,-20.384,0.0379,156.461,0.864
1YUcTZ0ehoHY6G6Prhcbj0,0.913,0.274,0.209,0.0968,0.0978,-16.158,0.0411,92.997,0.0661
1YuEtYGrBRv6zFnBzRzQs7,0.911,0.55,0.321,0.433,0.0837,-13.219,0.031,88.434,0.533
1Yuim9eHBfG8YUJII28XDF,2.63E-05,0.544,0.867,0.0165,0.266,-5.527,0.0517,93.925,0.726
1YuUPfLPOyvB1QYDKam0tc,0.88,0.44,0.236,3.09E-05,0.108,-7.712,0.0279,83.935,0.329
1yvMUkIOTeUNtNWlWRgANS,0.112,0.468,0.779,0.000373,0.101,-4.839,0.0779,173.799,0.26
1yvSMyZn27M4wEslpSvB0D,0.12,0.621,0.585,1.91E-06,0.05,-5.632,0.0457,132.004,0.668
1YVVAiBD5WhX2ZdHtlSOhz,0.588,0.689,0.368,0,0.101,-7.34,0.0263,104.057,0.738
